museum_id;exhibit_id;end_date;visitors_number;name;creation_date;title;category;curator_id;extra_info;specialty_id;curator_specialty
214;508;12/12/2020;332;Contreras-Foster;12/12/2020;Daughter;board;27;left;366;Desenvolvimento e Estudos Culturais
214;557;05/01/2024;1363;Contreras-Foster;14/09/2020;Animal;yes;27;left;366;Desenvolvimento e Estudos Culturais
214;652;18/02/2020;3399;Contreras-Foster;18/02/2020;School;public;27;left;366;Desenvolvimento e Estudos Culturais
214;662;12/07/2025;2367;Contreras-Foster;20/12/2020;;;27;left;366;Desenvolvimento e Estudos Culturais
214;690;02/11/2025;3023;Contreras-Foster;28/02/2020;South;attention;27;left;366;Desenvolvimento e Estudos Culturais
214;717;05/01/2022;2471;Contreras-Foster;05/04/2020;Think;future;27;left;366;Desenvolvimento e Estudos Culturais
214;919;30/07/2022;1291;Contreras-Foster;04/06/2020;Low;word;27;left;366;Desenvolvimento e Estudos Culturais
214;966;29/06/2022;2830;Contreras-Foster;14/02/2021;;;27;left;366;Desenvolvimento e Estudos Culturais
215;38;29/10/2025;3349;Robbins Group;06/05/2020;;;;;;
215;97;21/01/2022;770;Robbins Group;31/03/2020;Edge;use;;;;
215;132;22/12/2021;2594;Robbins Group;30/08/2020;;;;;;
215;143;04/11/2023;2119;Robbins Group;12/12/2020;;;;;;
215;179;18/08/2021;1552;Robbins Group;18/08/2021;Organization;tree;;;;
215;196;24/12/2024;2787;Robbins Group;18/11/2020;;;;;;
215;232;03/09/2020;4634;Robbins Group;03/09/2020;;;;;;
215;237;02/01/2020;192;Robbins Group;02/01/2020;Notice;war;;;;
215;257;26/06/2024;1210;Robbins Group;08/01/2020;House;walk;;;;
215;263;09/07/2023;4442;Robbins Group;22/03/2020;Always;may;;;;
215;269;24/06/2021;602;Robbins Group;02/03/2020;But;leg;;;;
215;286;01/10/2023;4958;Robbins Group;16/05/2021;Property;notice;;;;
215;290;04/12/2024;2233;Robbins Group;30/05/2020;During;agree;;;;
215;320;02/03/2022;3105;Robbins Group;04/02/2021;Happy;American;;;;
215;378;23/02/2020;2592;Robbins Group;23/02/2020;Support;rather;;;;
215;440;17/10/2020;2777;Robbins Group;16/01/2020;Short;physical;;;;
215;496;29/08/2023;2793;Robbins Group;11/03/2020;;;;;;
215;540;07/12/2024;1263;Robbins Group;27/06/2020;Seven;check;;;;
215;543;17/01/2025;970;Robbins Group;03/01/2020;Rule;lay;;;;
215;559;03/02/2025;1412;Robbins Group;16/01/2020;Where;interview;;;;
215;594;26/01/2020;2945;Robbins Group;26/01/2020;;;;;;
215;603;25/08/2024;3413;Robbins Group;05/06/2020;;;;;;
215;621;21/08/2021;3264;Robbins Group;15/09/2020;;;;;;
215;743;20/09/2024;1584;Robbins Group;21/07/2020;Section;partner;;;;
215;817;07/11/2020;1814;Robbins Group;13/02/2020;Me;quite;;;;
215;863;08/04/2021;4513;Robbins Group;26/01/2020;Scene;particular;;;;
215;896;22/06/2024;2419;Robbins Group;15/01/2020;;;;;;
215;931;10/09/2023;4898;Robbins Group;04/07/2022;Drop;water;;;;
216;44;01/02/2022;4569;Stewart;26/09/2020;Sound;far;;;;
216;92;07/07/2020;510;Stewart;07/07/2020;Read;fly;;;;
216;98;27/03/2021;4287;Stewart;20/04/2020;Recent;kind;;;;
216;128;03/10/2020;4035;Stewart;03/10/2020;Hour;out;;;;
216;153;14/11/2024;4307;Stewart;14/03/2020;What;out;;;;
216;165;19/01/2024;178;Stewart;22/09/2020;;;;;;
216;189;09/07/2025;3448;Stewart;11/11/2020;Toward;station;;;;
216;220;24/08/2023;2659;Stewart;08/02/2020;Board;keep;;;;
216;474;24/02/2023;4703;Stewart;07/09/2020;;;;;;
216;567;25/10/2025;1030;Stewart;14/04/2021;;;;;;
216;645;02/12/2023;2998;Stewart;29/04/2020;;;;;;
216;681;20/01/2020;4817;Stewart;20/01/2020;Fast;spend;;;;
216;706;30/05/2024;1451;Stewart;02/01/2020;Paper;record;;;;
216;726;18/03/2020;1641;Stewart;18/03/2020;Beyond;almost;;;;
216;766;02/11/2024;4616;Stewart;09/04/2020;;;;;;
216;801;19/11/2023;1671;Stewart;08/04/2020;Best;apply;;;;
216;917;04/12/2024;4786;Stewart;25/05/2020;;;;;;
217;9;03/01/2020;3711;Koch Ltd;03/01/2020;Star;land;154;TV;101;Arte Contemporânea
217;68;10/05/2021;436;Koch Ltd;30/10/2020;Century;soldier;154;TV;101;Arte Contemporânea
217;121;02/05/2021;4173;Koch Ltd;16/01/2021;Avoid;probably;154;TV;101;Arte Contemporânea
217;126;17/06/2024;2667;Koch Ltd;08/01/2020;Purpose;top;154;TV;101;Arte Contemporânea
217;144;27/08/2025;2148;Koch Ltd;11/12/2020;;;154;TV;101;Arte Contemporânea
217;205;23/07/2022;1664;Koch Ltd;28/06/2020;;;154;TV;101;Arte Contemporânea
217;484;19/10/2025;3577;Koch Ltd;25/03/2020;Maybe;possible;154;TV;101;Arte Contemporânea
217;545;19/10/2024;1631;Koch Ltd;03/03/2020;Yes;plant;154;TV;101;Arte Contemporânea
217;566;23/03/2022;4350;Koch Ltd;17/03/2020;Different;husband;154;TV;101;Arte Contemporânea
217;581;24/10/2023;3461;Koch Ltd;23/05/2020;;;154;TV;101;Arte Contemporânea
217;581;12/05/2025;4507;Koch Ltd;23/05/2020;;;154;TV;101;Arte Contemporânea
217;716;29/06/2020;2685;Koch Ltd;29/06/2020;Person;race;154;TV;101;Arte Contemporânea
217;798;22/03/2023;4352;Koch Ltd;11/08/2021;;;154;TV;101;Arte Contemporânea
217;915;04/10/2024;4493;Koch Ltd;02/03/2020;But;forget;154;TV;101;Arte Contemporânea
217;968;23/06/2023;2460;Koch Ltd;10/10/2020;Deep;tonight;154;TV;101;Arte Contemporânea
218;64;06/12/2020;2938;Fischer Ltd;06/12/2020;Red;information;;;;
218;137;13/11/2021;3810;Fischer Ltd;23/06/2020;Within;seat;;;;
218;160;27/10/2020;451;Fischer Ltd;12/06/2020;Style;shoulder;;;;
218;163;08/04/2022;4724;Fischer Ltd;04/03/2020;Treat;majority;;;;
218;170;04/05/2024;2725;Fischer Ltd;19/01/2020;Wind;top;;;;
218;305;22/11/2023;4140;Fischer Ltd;25/07/2023;Despite;protect;;;;
218;361;20/11/2024;2343;Fischer Ltd;13/04/2020;Staff;radio;;;;
218;363;03/07/2023;1608;Fischer Ltd;20/04/2020;Her;foreign;;;;
218;414;06/04/2020;2100;Fischer Ltd;06/04/2020;;;;;;
218;426;10/11/2023;387;Fischer Ltd;11/01/2021;;;;;;
218;460;18/01/2022;2133;Fischer Ltd;02/04/2020;For;reach;;;;
218;482;30/04/2024;4949;Fischer Ltd;11/01/2020;;;;;;
218;483;16/07/2024;4226;Fischer Ltd;10/07/2021;Line;than;;;;
218;486;28/12/2020;4213;Fischer Ltd;28/12/2020;Try;sell;;;;
218;492;26/10/2024;4526;Fischer Ltd;01/04/2020;Staff;treatment;;;;
218;509;11/04/2025;3304;Fischer Ltd;24/06/2020;;;;;;
218;554;02/12/2025;4273;Fischer Ltd;01/03/2021;;;;;;
218;664;01/03/2020;204;Fischer Ltd;01/03/2020;Yes;keep;;;;
218;716;27/09/2025;3410;Fischer Ltd;29/06/2020;Person;race;;;;
218;718;20/03/2024;3469;Fischer Ltd;23/04/2021;Partner;ball;;;;
218;844;26/06/2022;2405;Fischer Ltd;24/09/2020;Statement;benefit;;;;
218;908;02/03/2023;2071;Fischer Ltd;19/08/2020;All;during;;;;
218;920;14/12/2020;2860;Fischer Ltd;05/05/2020;Issue;suffer;;;;
218;965;16/05/2021;4750;Fischer Ltd;24/02/2020;;;;;;
219;4;19/06/2020;1135;Murray Group;21/04/2020;Read;detail;;;;
219;7;28/05/2020;2578;Murray Group;27/01/2020;Hair;relate;;;;
219;105;29/04/2025;473;Murray Group;02/04/2020;Same;nation;;;;
219;145;08/09/2022;4254;Murray Group;29/12/2020;Bag;character;;;;
219;171;10/05/2021;4239;Murray Group;06/01/2020;;;;;;
219;174;25/11/2025;2046;Murray Group;02/02/2020;East;something;;;;
219;210;08/01/2022;4386;Murray Group;08/01/2022;Stage;they;;;;
219;240;14/04/2020;4411;Murray Group;14/04/2020;Unit;president;;;;
219;286;16/05/2021;4919;Murray Group;16/05/2021;Property;notice;;;;
219;316;31/08/2020;719;Murray Group;19/06/2020;;;;;;
219;319;15/03/2020;4170;Murray Group;15/03/2020;Behavior;occur;;;;
219;334;29/03/2022;312;Murray Group;29/01/2022;Build;term;;;;
219;371;28/06/2021;1631;Murray Group;19/09/2020;South;return;;;;
219;490;30/08/2023;4644;Murray Group;27/03/2021;Road;campaign;;;;
219;500;20/01/2021;281;Murray Group;31/08/2020;Event;help;;;;
219;543;28/11/2020;4263;Murray Group;03/01/2020;Rule;lay;;;;
219;564;16/05/2021;4669;Murray Group;16/08/2020;Contain;force;;;;
219;620;15/03/2021;3678;Murray Group;21/02/2020;;;;;;
219;648;27/03/2020;4462;Murray Group;13/03/2020;Fish;high;;;;
219;683;22/10/2023;3609;Murray Group;08/01/2020;Away;wind;;;;
219;709;16/05/2025;1025;Murray Group;23/03/2020;Improve;fact;;;;
219;752;16/03/2024;2572;Murray Group;05/08/2020;South;season;;;;
219;774;25/03/2025;3312;Murray Group;13/12/2021;Start;area;;;;
219;786;06/05/2020;4702;Murray Group;06/05/2020;Move;dream;;;;
219;816;06/09/2021;2855;Murray Group;30/05/2020;They;go;;;;
219;932;29/02/2020;4857;Murray Group;29/02/2020;Some;debate;;;;
219;958;28/08/2024;4409;Murray Group;29/11/2020;;;;;;
219;960;21/01/2022;1324;Murray Group;02/01/2021;Finally;personal;;;;
219;962;29/01/2026;2722;Murray Group;25/02/2020;Plant;statement;;;;
219;980;07/02/2023;3586;Murray Group;22/04/2020;Meeting;who;;;;
220;72;22/02/2020;1751;Clark-Casey;22/02/2020;How;white;;;;
220;73;30/04/2023;2675;Clark-Casey;27/05/2020;Feel;oil;;;;
220;112;14/06/2023;3100;Clark-Casey;30/04/2020;Example;lose;;;;
220;293;10/09/2022;4424;Clark-Casey;14/10/2020;;;;;;
220;308;11/07/2022;2033;Clark-Casey;21/03/2020;Customer;apply;;;;
220;452;25/09/2025;843;Clark-Casey;11/02/2020;Clearly;message;;;;
220;576;03/11/2025;2622;Clark-Casey;20/05/2020;Article;surface;;;;
220;608;01/07/2025;3860;Clark-Casey;15/05/2020;Hard;prepare;;;;
220;637;07/10/2020;3910;Clark-Casey;23/08/2020;;;;;;
220;706;29/10/2022;3355;Clark-Casey;02/01/2020;Paper;record;;;;
220;764;16/04/2023;3211;Clark-Casey;04/08/2020;Laugh;send;;;;
220;831;04/03/2020;460;Clark-Casey;04/03/2020;Available;arrive;;;;
220;857;06/03/2020;211;Clark-Casey;06/03/2020;Operation;close;;;;
220;919;16/08/2025;1966;Clark-Casey;04/06/2020;Low;word;;;;
220;922;18/10/2020;2415;Clark-Casey;29/04/2020;Price;threat;;;;
220;942;18/08/2024;3577;Clark-Casey;10/01/2020;;;;;;
221;14;07/08/2023;4488;Johnson PLC;30/01/2020;Billion;hair;;;;
221;43;13/03/2023;2404;Johnson PLC;01/10/2020;Range;specific;;;;
221;171;07/08/2022;1359;Johnson PLC;06/01/2020;;;;;;
221;177;11/03/2024;381;Johnson PLC;21/04/2021;Second;actually;;;;
221;196;18/11/2020;1161;Johnson PLC;18/11/2020;;;;;;
221;205;30/12/2025;3953;Johnson PLC;28/06/2020;;;;;;
221;223;23/10/2023;4620;Johnson PLC;10/03/2020;;;;;;
221;259;16/10/2022;1189;Johnson PLC;20/06/2020;Picture;build;;;;
221;319;16/08/2024;503;Johnson PLC;15/03/2020;Behavior;occur;;;;
221;391;06/08/2022;3566;Johnson PLC;02/02/2020;Off;meet;;;;
221;443;28/06/2020;2018;Johnson PLC;01/05/2020;How;such;;;;
221;454;29/09/2022;4945;Johnson PLC;12/02/2020;Stock;responsibility;;;;
221;491;14/02/2020;947;Johnson PLC;14/02/2020;Year;ask;;;;
221;522;26/06/2022;4782;Johnson PLC;30/01/2020;Laugh;else;;;;
221;544;11/01/2021;3528;Johnson PLC;24/09/2020;He;two;;;;
221;593;01/03/2020;751;Johnson PLC;27/01/2020;Yet;nothing;;;;
221;681;09/12/2021;3005;Johnson PLC;20/01/2020;Fast;spend;;;;
221;710;03/03/2022;4322;Johnson PLC;11/06/2020;;;;;;
221;939;09/02/2021;2488;Johnson PLC;09/02/2021;Happen;agree;;;;
221;957;22/10/2025;2431;Johnson PLC;14/04/2021;My;morning;;;;
222;53;13/11/2023;1407;Harrison;29/11/2021;Become;themselves;;;;
222;129;24/01/2023;1372;Harrison;12/01/2020;;;;;;
222;166;25/10/2020;4858;Harrison;25/10/2020;Director;feel;;;;
222;170;20/11/2025;2440;Harrison;19/01/2020;Wind;top;;;;
222;180;18/09/2024;2423;Harrison;18/02/2020;As;beyond;;;;
222;250;03/06/2023;3840;Harrison;18/12/2020;;;;;;
222;323;13/03/2020;4726;Harrison;04/01/2020;Long;serve;;;;
222;388;26/04/2021;907;Harrison;25/01/2021;Everyone;him;;;;
222;452;10/04/2021;553;Harrison;11/02/2020;Clearly;message;;;;
222;534;04/07/2025;1965;Harrison;16/06/2020;Mother;citizen;;;;
222;598;03/03/2024;4799;Harrison;29/05/2020;Value;key;;;;
222;697;11/05/2024;3167;Harrison;06/08/2020;;;;;;
222;799;30/06/2024;982;Harrison;12/06/2020;;;;;;
222;897;27/10/2024;4375;Harrison;26/05/2020;;;;;;
222;929;24/11/2021;926;Harrison;25/09/2020;Environmental;quality;;;;
222;934;07/12/2023;3492;Harrison;08/01/2021;;;;;;
223;259;30/09/2021;4886;Reed and Sons;20/06/2020;Picture;build;25;occur;54;Cultura Urbana
223;288;11/05/2025;3401;Reed and Sons;31/01/2020;Sea;understand;25;occur;54;Cultura Urbana
223;296;23/02/2022;1267;Reed and Sons;08/02/2022;Pass;safe;25;occur;54;Cultura Urbana
223;403;17/03/2022;1328;Reed and Sons;30/01/2020;Goal;interest;25;occur;54;Cultura Urbana
223;483;04/02/2023;632;Reed and Sons;10/07/2021;Line;than;25;occur;54;Cultura Urbana
223;528;20/08/2025;1394;Reed and Sons;23/03/2021;;;25;occur;54;Cultura Urbana
223;597;13/06/2021;4770;Reed and Sons;13/06/2021;Radio;to;25;occur;54;Cultura Urbana
223;635;02/10/2023;2862;Reed and Sons;02/06/2021;;;25;occur;54;Cultura Urbana
223;689;08/06/2022;4694;Reed and Sons;29/07/2020;Growth;sport;25;occur;54;Cultura Urbana
223;696;26/12/2024;1404;Reed and Sons;31/08/2020;Fight;into;25;occur;54;Cultura Urbana
223;720;03/04/2023;4584;Reed and Sons;10/09/2020;Rock;woman;25;occur;54;Cultura Urbana
223;788;07/08/2021;4641;Reed and Sons;07/08/2021;Throughout;popular;25;occur;54;Cultura Urbana
223;890;14/11/2025;4118;Reed and Sons;10/02/2020;Must;technology;25;occur;54;Cultura Urbana
223;923;01/09/2022;3552;Reed and Sons;08/11/2020;Today;new;25;occur;54;Cultura Urbana
224;66;17/03/2021;360;Lawrence Group;17/03/2021;Sister;door;;;;
224;92;14/02/2025;306;Lawrence Group;07/07/2020;Read;fly;;;;
224;133;24/12/2020;4366;Lawrence Group;16/11/2020;Forward;market;;;;
224;302;03/11/2023;4024;Lawrence Group;15/04/2020;;;;;;
224;325;03/10/2022;776;Lawrence Group;04/12/2020;Management;defense;;;;
224;379;15/10/2020;3447;Lawrence Group;31/01/2020;Learn;husband;;;;
224;543;09/08/2021;4188;Lawrence Group;03/01/2020;Rule;lay;;;;
224;553;25/07/2024;607;Lawrence Group;20/12/2020;Claim;news;;;;
224;561;27/07/2024;516;Lawrence Group;14/04/2021;;;;;;
224;563;14/09/2020;4947;Lawrence Group;18/05/2020;;;;;;
224;581;06/08/2025;902;Lawrence Group;23/05/2020;;;;;;
224;640;22/11/2022;2867;Lawrence Group;12/01/2020;Important;yes;;;;
224;647;04/05/2025;202;Lawrence Group;05/01/2020;Maintain;coach;;;;
224;670;14/06/2025;2710;Lawrence Group;01/03/2020;;;;;;
224;753;27/11/2022;3282;Lawrence Group;17/02/2020;Mr;clearly;;;;
224;825;30/12/2021;958;Lawrence Group;01/01/2020;;;;;;
224;968;12/12/2023;2272;Lawrence Group;10/10/2020;Deep;tonight;;;;
225;28;08/02/2026;956;Patrick-Adams;04/01/2020;What;field;;;;
225;47;27/02/2020;1509;Patrick-Adams;27/02/2020;Four;Crime;;;;
225;156;04/02/2023;1224;Patrick-Adams;21/05/2022;Hundred;support;;;;
225;390;25/02/2020;4676;Patrick-Adams;25/02/2020;Mind;information;;;;
225;448;04/04/2025;2052;Patrick-Adams;23/07/2022;Morning;I;;;;
225;597;17/02/2026;3427;Patrick-Adams;13/06/2021;Radio;to;;;;
225;620;28/12/2022;1784;Patrick-Adams;21/02/2020;;;;;;
225;703;13/12/2020;849;Patrick-Adams;02/09/2020;Form;fish;;;;
225;709;06/08/2023;4161;Patrick-Adams;23/03/2020;Improve;fact;;;;
225;927;30/08/2020;4691;Patrick-Adams;02/03/2020;;;;;;
225;941;25/07/2024;1839;Patrick-Adams;29/01/2020;However;require;;;;
225;969;22/03/2020;2690;Patrick-Adams;10/02/2020;;;;;;
225;983;24/07/2020;1593;Patrick-Adams;30/06/2020;Black;thus;;;;
226;26;25/10/2021;942;White;15/10/2021;Give;consider;;;;
226;58;18/12/2021;4538;White;10/02/2020;;;;;;
226;63;31/08/2024;699;White;18/02/2020;;;;;;
226;71;18/01/2024;1070;White;04/04/2020;Bank;standard;;;;
226;93;26/08/2025;2641;White;27/04/2021;Painting;away;;;;
226;153;06/03/2024;4161;White;14/03/2020;What;out;;;;
226;262;22/07/2020;284;White;01/01/2020;Kind;pick;;;;
226;266;19/06/2021;3898;White;13/03/2020;Seek;boy;;;;
226;288;03/05/2022;256;White;31/01/2020;Sea;understand;;;;
226;322;14/12/2023;4466;White;22/01/2023;;;;;;
226;396;06/05/2024;3921;White;04/07/2021;Also;mother;;;;
226;400;31/10/2024;139;White;25/03/2020;;;;;;
226;406;13/04/2025;1513;White;10/11/2020;Fight;sometimes;;;;
226;409;20/03/2024;4931;White;09/04/2021;Public;he;;;;
226;430;10/12/2021;746;White;03/04/2020;Recent;be;;;;
226;455;01/08/2024;4815;White;23/07/2020;Former;public;;;;
226;472;28/02/2024;1233;White;30/06/2020;Senior;reality;;;;
226;506;26/02/2023;4958;White;11/07/2020;;;;;;
226;652;29/01/2024;525;White;18/02/2020;School;public;;;;
226;959;04/03/2023;4822;White;20/05/2020;Their;read;;;;
226;969;01/04/2021;2633;White;10/02/2020;;;;;;
227;9;06/03/2025;467;Bean-Aguilar;03/01/2020;Star;land;16;surface;79;Critica da Arte
227;53;17/02/2023;3002;Bean-Aguilar;29/11/2021;Become;themselves;16;surface;79;Critica da Arte
227;229;26/09/2025;1528;Bean-Aguilar;30/04/2020;;;16;surface;79;Critica da Arte
227;247;23/03/2024;922;Bean-Aguilar;27/04/2020;Never;allow;16;surface;79;Critica da Arte
227;268;10/11/2022;3291;Bean-Aguilar;24/05/2021;;;16;surface;79;Critica da Arte
227;276;04/01/2025;3423;Bean-Aguilar;08/01/2020;Chair;design;16;surface;79;Critica da Arte
227;460;29/08/2022;4400;Bean-Aguilar;02/04/2020;For;reach;16;surface;79;Critica da Arte
227;461;23/06/2021;328;Bean-Aguilar;03/11/2020;Issue;one;16;surface;79;Critica da Arte
227;470;25/06/2023;4696;Bean-Aguilar;07/09/2020;Red;against;16;surface;79;Critica da Arte
227;662;08/01/2025;4622;Bean-Aguilar;20/12/2020;;;16;surface;79;Critica da Arte
227;676;24/05/2023;2466;Bean-Aguilar;11/12/2020;Manage;same;16;surface;79;Critica da Arte
227;695;15/02/2026;4306;Bean-Aguilar;12/01/2020;;;16;surface;79;Critica da Arte
227;713;06/04/2023;3497;Bean-Aguilar;28/02/2020;Drug;talk;16;surface;79;Critica da Arte
227;746;02/03/2023;3380;Bean-Aguilar;18/04/2020;;;16;surface;79;Critica da Arte
227;785;28/05/2020;4987;Bean-Aguilar;28/05/2020;Entire;close;16;surface;79;Critica da Arte
227;911;13/11/2020;4642;Bean-Aguilar;13/11/2020;Anything;plant;16;surface;79;Critica da Arte
227;975;01/11/2025;4013;Bean-Aguilar;07/01/2020;For;rather;16;surface;79;Critica da Arte
228;138;23/10/2025;2466;Bell-Atkins;31/05/2021;Kind;choose;;;;
228;293;12/09/2021;4527;Bell-Atkins;14/10/2020;;;;;;
228;300;01/08/2022;2099;Bell-Atkins;04/05/2020;;;;;;
228;339;06/02/2021;4917;Bell-Atkins;27/03/2020;;;;;;
228;532;24/06/2023;3140;Bell-Atkins;23/11/2020;Time;town;;;;
228;571;24/09/2023;4369;Bell-Atkins;07/09/2020;;;;;;
228;627;05/02/2026;546;Bell-Atkins;10/06/2020;;;;;;
228;836;24/06/2023;2710;Bell-Atkins;23/10/2020;Benefit;accept;;;;
228;864;23/12/2021;4456;Bell-Atkins;03/07/2020;Amount;show;;;;
228;869;02/03/2020;2644;Bell-Atkins;02/03/2020;Require;herself;;;;
228;936;24/03/2023;926;Bell-Atkins;02/02/2020;;;;;;
229;12;29/05/2024;1424;Ward-Smith;26/08/2020;Early;arrive;128;push;54;Cultura Urbana
229;18;28/08/2024;3774;Ward-Smith;30/01/2020;;;128;push;54;Cultura Urbana
229;44;20/05/2023;3549;Ward-Smith;26/09/2020;Sound;far;128;push;54;Cultura Urbana
229;113;17/12/2024;4577;Ward-Smith;30/12/2020;Feel;simply;128;push;54;Cultura Urbana
229;118;17/04/2024;2249;Ward-Smith;17/05/2021;Ever;which;128;push;54;Cultura Urbana
229;155;23/11/2024;4962;Ward-Smith;08/10/2021;Man;religious;128;push;54;Cultura Urbana
229;163;05/08/2021;720;Ward-Smith;04/03/2020;Treat;majority;128;push;54;Cultura Urbana
229;263;19/09/2024;4150;Ward-Smith;22/03/2020;Always;may;128;push;54;Cultura Urbana
229;400;05/08/2022;4927;Ward-Smith;25/03/2020;;;128;push;54;Cultura Urbana
229;452;13/03/2025;3793;Ward-Smith;11/02/2020;Clearly;message;128;push;54;Cultura Urbana
229;519;10/03/2023;4659;Ward-Smith;06/09/2020;Leader;technology;128;push;54;Cultura Urbana
229;539;29/10/2020;1655;Ward-Smith;04/03/2020;After;policy;128;push;54;Cultura Urbana
229;551;15/04/2021;1868;Ward-Smith;03/03/2020;Data;Republican;128;push;54;Cultura Urbana
229;569;25/09/2024;1693;Ward-Smith;06/07/2021;Degree;day;128;push;54;Cultura Urbana
229;580;12/08/2021;1296;Ward-Smith;22/03/2020;Feel;bad;128;push;54;Cultura Urbana
229;583;22/12/2020;2283;Ward-Smith;12/12/2020;Data;popular;128;push;54;Cultura Urbana
229;684;27/09/2023;1394;Ward-Smith;04/05/2022;Often;material;128;push;54;Cultura Urbana
229;734;12/08/2021;2344;Ward-Smith;16/01/2020;Clearly;safe;128;push;54;Cultura Urbana
229;739;09/12/2024;1690;Ward-Smith;01/04/2020;Pull;beautiful;128;push;54;Cultura Urbana
229;765;08/11/2020;4187;Ward-Smith;08/11/2020;Song;anyone;128;push;54;Cultura Urbana
229;770;04/04/2022;1367;Ward-Smith;06/12/2020;Use;reach;128;push;54;Cultura Urbana
229;794;04/11/2021;3829;Ward-Smith;20/04/2020;;;128;push;54;Cultura Urbana
229;873;27/10/2025;3015;Ward-Smith;18/01/2021;Into;ask;128;push;54;Cultura Urbana
230;78;10/08/2025;3715;Parker;18/01/2020;;;;;;
230;98;27/11/2022;2154;Parker;20/04/2020;Recent;kind;;;;
230;185;16/09/2021;2133;Parker;06/10/2020;Smile;player;;;;
230;192;18/01/2026;1531;Parker;17/10/2020;;;;;;
230;276;04/05/2020;4097;Parker;08/01/2020;Chair;design;;;;
230;459;25/10/2020;4020;Parker;01/02/2020;Station;suggest;;;;
230;459;15/07/2023;4308;Parker;01/02/2020;Station;suggest;;;;
230;482;24/11/2021;3724;Parker;11/01/2020;;;;;;
230;500;31/08/2020;270;Parker;31/08/2020;Event;help;;;;
230;700;28/02/2022;4537;Parker;28/02/2022;;;;;;
230;790;28/11/2023;2376;Parker;18/07/2020;;;;;;
230;806;04/03/2023;4302;Parker;14/05/2021;Prevent;national;;;;
230;890;04/12/2021;1774;Parker;10/02/2020;Must;technology;;;;
231;14;09/05/2020;4504;Calhoun-Fox;30/01/2020;Billion;hair;;;;
231;23;16/04/2025;4562;Calhoun-Fox;02/02/2020;These;and;;;;
231;38;13/01/2023;632;Calhoun-Fox;06/05/2020;;;;;;
231;46;11/08/2025;1493;Calhoun-Fox;26/01/2021;Authority;artist;;;;
231;85;16/10/2021;1041;Calhoun-Fox;14/03/2020;Cell;however;;;;
231;162;15/04/2021;1421;Calhoun-Fox;16/12/2020;;;;;;
231;162;01/11/2023;1067;Calhoun-Fox;16/12/2020;;;;;;
231;181;18/07/2024;1661;Calhoun-Fox;22/11/2020;;;;;;
231;208;23/02/2020;2469;Calhoun-Fox;23/02/2020;;;;;;
231;220;08/02/2020;3045;Calhoun-Fox;08/02/2020;Board;keep;;;;
231;291;06/06/2025;2404;Calhoun-Fox;20/11/2020;Customer;set;;;;
231;309;06/11/2022;238;Calhoun-Fox;25/12/2020;Wear;radio;;;;
231;446;27/07/2022;3401;Calhoun-Fox;01/10/2020;Establish;one;;;;
231;456;08/03/2024;1322;Calhoun-Fox;03/03/2020;Save;put;;;;
231;527;19/06/2023;1489;Calhoun-Fox;20/11/2020;Important;available;;;;
231;542;21/07/2024;4884;Calhoun-Fox;25/04/2020;Yeah;base;;;;
231;643;08/08/2025;867;Calhoun-Fox;31/05/2020;Term;example;;;;
231;662;29/04/2021;103;Calhoun-Fox;20/12/2020;;;;;;
231;718;09/11/2025;1314;Calhoun-Fox;23/04/2021;Partner;ball;;;;
231;743;24/06/2023;168;Calhoun-Fox;21/07/2020;Section;partner;;;;
231;787;24/11/2023;2484;Calhoun-Fox;06/02/2021;;;;;;
231;836;24/10/2024;1584;Calhoun-Fox;23/10/2020;Benefit;accept;;;;
231;880;13/05/2024;4743;Calhoun-Fox;21/08/2020;Rock;season;;;;
231;895;03/11/2025;3646;Calhoun-Fox;15/01/2020;Eye;husband;;;;
231;916;10/12/2022;4491;Calhoun-Fox;11/01/2020;Billion;process;;;;
231;920;21/12/2022;3814;Calhoun-Fox;05/05/2020;Issue;suffer;;;;
231;955;13/12/2024;597;Calhoun-Fox;13/02/2020;;;;;;
232;12;27/08/2023;1477;Jones Group;26/08/2020;Early;arrive;40;through;101;Arte Contemporânea
232;50;31/05/2020;2301;Jones Group;01/01/2020;Book;difference;40;through;101;Arte Contemporânea
232;140;11/10/2025;2074;Jones Group;11/03/2021;Strategy;cover;40;through;101;Arte Contemporânea
232;378;11/05/2023;2880;Jones Group;23/02/2020;Support;rather;40;through;101;Arte Contemporânea
232;442;20/08/2021;1601;Jones Group;29/08/2020;;;40;through;101;Arte Contemporânea
232;477;04/02/2025;3182;Jones Group;21/01/2020;Citizen;over;40;through;101;Arte Contemporânea
232;507;07/05/2020;4691;Jones Group;07/05/2020;Own;line;40;through;101;Arte Contemporânea
232;572;10/08/2020;4793;Jones Group;13/03/2020;Beyond;despite;40;through;101;Arte Contemporânea
232;641;06/03/2023;1327;Jones Group;31/03/2020;Face;spend;40;through;101;Arte Contemporânea
232;817;13/02/2020;2507;Jones Group;13/02/2020;Me;quite;40;through;101;Arte Contemporânea
232;906;07/12/2025;3120;Jones Group;26/08/2020;Third;newspaper;40;through;101;Arte Contemporânea
232;991;10/12/2020;4734;Jones Group;23/08/2020;Most;today;40;through;101;Arte Contemporânea
233;38;08/02/2023;2013;Rogers LLC;06/05/2020;;;;;;
233;145;11/05/2021;1133;Rogers LLC;29/12/2020;Bag;character;;;;
